source_type,source_name,entity,document_type,procedure_text,has_tables,pages
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,ingreso de la mercancía al depósito aduanero. i. certificado de depósito 1. el depósito aduanero emite el cert,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,día hábil siguiente.3. la validez o vigencia del certificado de origen emitido sobre las mercancías destinadas,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"traslado, el ticket de salida, ticket de pesaje o certificado de peso, que debe contener la cantidad de bultos",False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,puede ser consultado en el portal de la sunat.g. autorización para el traslado de las mercancías hacia el depós,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,cuando la dam cuente con retiro autorizado. 3. la autorización de retiro se suspende mientras exista una medida,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,rtura de las mercancías sujetas a despacho. d) la autorización o el documento de control del sector competente e,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,deposito de aduana procedimiento general proc: despa-pg.03-a depósito aduanero vig,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,y operadores intervinientes que participan en el procedimiento del régimen de depósito aduanero. (rs-071-2020-su,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,to y seguimiento de lo establecido en el presente procedimiento es de responsabilidad de la intendencia nacional,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,señalados en el artículo 201° del reglamento. el trámite se rige por lo establecido en el procedimiento es,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,1-2020-sunat-17.04.2020) a) no se ha culminado el trámite de despacho aduanero: (rs-071-2020-sunat-17.04.20,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"duana presenta, mediante expediente con código de trámite documentario tupa 1703 ó 3109, la documentación s",False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"ey general de aduanas, el depositante presenta la solicitud de autorización según anexo n° 3, exponiendo los",False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,. (rs-071-2020-sunat-17.04.2020) en tanto existan solicitudes de rectificación electrónica pendientes de acep,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,ciones: a)  el despachador de aduana transmite la solicitud electrónica de rectificación indicando los datos,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"l decreto legislativo nº 943 que aprobó la ley de registro único de contribuyentes, resolución de superinten",False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"natario, en adelante depositante, debe contar con registro único de contribuyentes (ruc) activo y no tener l",False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"canal naranja, y en el caso del canal rojo con el registro de la diligencia de reconocimiento físico en el s",False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,o temporal hasta la entrega al depósito aduanero. certificado de depósito 17. el depósito aduanero emite el cer,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"y que cuente con levante. para la expedición del certificado, se toma en cuenta el formato aprobado por resolu",False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,mporal para perfeccionamiento activo. validez del certificado de origen 19. la validez o vigencia del certifica,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,macenan temporalmente mercancías pendientes de la autorización de levante por la autoridad aduanera. 5. funciona,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,idos por la normatividad legal específica para su autorización al régimen. requisitos de las mercancías para su,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,emisión de la ged. (rs-071-2020-sunat-17.04.2020) autorización de retiro de las mercancías al depósito aduanero,False,1
ENLACE,Procedimientos - DEPOSITO,SUNAT,WEB,"e, se deben consignar exactamente de acuerdo a su inscripción en la sunat. modalidades y plazos para destinar l",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,transito aduanero procedimiento general proc: despa-pg.08 tránsito aduanero vigen,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,ento y seguimiento de lo dispuesto en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,iniciones y abreviaturaspara efectos del presente procedimiento se entiende por:1. aduana de destino: a la intend,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,imen de tránsito aduanero y no se ha culminado su trámite en el despacho:a) anticipado: dentro del plazo de,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"ón de correo electrónico hasta la culminación del trámite.d) revisar continuamente el correo electrónico, i",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"de esta, las comunicaciones que se generen en el trámite de su solicitud. 3. la respuesta del declarante a",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,endientes de honrar. 3. el declarante presenta la solicitud de aceptación de la garantía nominal global y dem,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,men hasta el día hábil siguiente de presentada la solicitud. el resultado de la evaluación se notifica a trav,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,2 en la vía terrestre1. el declarante registra la solicitud de conclusión en el módulo del régimen dentro del,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"ón, peso, volumen y unidades físicas. 15. ruc: al registro único de contribuyentes a cargo de la superintend",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"a través del buzón electrónico.4. la aceptación, registro, renovación, canje, devolución y ejecución de la",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"l plazo para el traslado de las mercancías con el registro de la diligencia en el sistema informático, lo qu",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"ión legal o administrativa, que no cuenten con la autorización de la autoridad competente. d. mandato 1. el dueñ",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,movilicen por sus propios medios y cuenten con la autorización del ministerio de transportes y comunicaciones.a.,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,movilicen por sus propios medios y cuenten con la autorización del ministerio de transportes y comunicaciones.b.,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"del buzón electrónico.4. la aceptación, registro, renovación, canje, devolución y ejecución de la garantía nom",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO,SUNAT,WEB,"ectrónico.4. la aceptación, registro, renovación, canje, devolución y ejecución de la garantía nominal gl",False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,transbordo procedimiento general link de acceso para el despa-pg.11 (versi,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,ento y seguimiento de lo dispuesto en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,iniciones y abreviaturaspara efectos del presente procedimiento se entiende por:1. buzón electrónico: a la secció,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,"nal de carga aéreo o en el puerto, se continúa el trámite bajo la modalidad 2; oa.2) son el saldo de un emb",False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,"ón de correo electrónico hasta la culminación del trámite.d) revisar continuamente el correo electrónico, i",False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,"de esta, las comunicaciones que se generen en el trámite de su solicitud.3. la respuesta del declarante a",False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,marco de una acción de control extraordinario o a solicitud del declarante. 7. las solicitudes vinculadas al,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,onario aduanero numera la dam en la modalidad 3 a solicitud de: b.1) el agente de aduanas facultado mediante,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,uana de salida consignada en la dam.f) no existan solicitudes pendientes de atención asociadas a la dam. de t,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,cual la solicitud pasa al estado “entregada”. el registro de entrega de las mercancías también se pone en c,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,"e incidencia en caso de haberse presentado.con el registro de la información, la solicitud pasa al estado “r",False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,bandeja de spam o de correo no deseado.2. con el registro de la mencionada dirección de correo electrónico,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,dores de riesgo. vii. descripción a. numeración y autorización del régimen 1. el declarante numera la dam electr,False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,"temporal, se rectifica la dam.5. el proceso y la autorización de embarque se realiza conforme lo dispone el pro",False,1
ENLACE,Procedimientos - TRANSBORDO,SUNAT,WEB,"con levante autorizado para la modalidad 2, o con autorización de embarque para la modalidad 3; yb) no cuente co",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,aduanero internacional de mercancías can - aladi procedimiento general proc: despa-pg.27 tránsito aduanero inter,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,ento y seguimiento de lo dispuesto en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,iniciones y abreviaturaspara efectos del presente procedimiento se entiende por: 1. acta de verificación física:,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,sunat.gob.pe). e) solicitud electrónica1. para el trámite de las modalidades de tránsito aduanero internaci,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"lo cual el despachador de aduana, previamente al trámite de la solicitud electrónica, numera la declaració",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"ón de correo electrónico hasta la culminación del trámite.d) revisar continuamente el correo electrónico, i",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"o representación. para efecto del registro de la solicitud electrónica de tránsito aduanero internacional, d",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,29.12.2023) la administración aduanera recibe las solicitudes para el registro de la autorización del transpo,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,s en el portal de la sunat (www.sunat.gob.pe). e) solicitud electrónica1. para el trámite de las modalidades,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,la titularidad o representación. para efecto del registro de la solicitud electrónica de tránsito aduanero,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"ón, peso, volumen y unidades físicas. 34. ruc: al registro único de contribuyentes a cargo de la sunat.35. s",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"del régimen de tránsito aduanero internacional.b) registro de transportistas autorizados, vehículos y unidad",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"to equivalente. d) las autorizaciones, permisos o licencias, de tratarse de mercancías restringidas, de corr",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"el país. en el caso de empresas de transporte con permiso regular, el declarante es el representante legal",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"empresa; en el caso de empresas de transporte con permiso ocasional o provisorio, declarante es quien acred",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,ntar a la empresa de transporte internacional con permiso regular en todos los actos administrativos y judi,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,"al, local designado por el exportador o local con autorización especial de zona primaria para la carga o descarg",False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,ansporte internacional de carga que cuenta con la autorización del organismo nacional competente de su país de o,False,1
ENLACE,Procedimientos - TRANSITO ADUANERO INTERNACIONAL DE MERCANCÍAS CAN - ALADI,SUNAT,WEB,rado en el sistema informático por la división de autorización de operadores de la gerencia de operadores y aten,False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,reembarque procedimiento general proc: despa-pg.12 reembarque vigencia: 19,False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,ento y seguimiento de lo dispuesto en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,niciones y abreviaturas para efectos del presente procedimiento se entiende por: 1. buzón electrónico: a la secci,False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,depósito temporal a través del cual se realiza el trámite para el embarque/salida de la mercancía. (r.s. nr,False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"transporte o por poder especial para realizar el trámite de reembarque, otorgado en instrumento privado an",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"caso contrario, y de no haberse culminado con el trámite dentro de los treinta (30) días calendario siguie",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"eneral de aduanas, de lo cual debe informar en la solicitud. de ser procedente, se emite el acto resolutivo q",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"ida, presentando la documentación que sustente su solicitud. a requerimiento del transportista o del despacha",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"00-2020/sunat-19/11/2020) 40. una vez recibida la solicitud, el funcionario aduanero accede al sistema inform",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,ro encargado del control de las garantías para su registro en el módulo respectivo y proceda a su control y,False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"stinta a la de numeración, verifica que exista el registro de la tornaguía, de conformidad al numeral 28 de",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,bandeja de spam o de correo no deseado.2. con el registro de la mencionada dirección de correo electrónico,False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"mportación se encuentre restringida y no tenga la autorización del sector competente, o no se cumpla con los req",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"dente, se emite el acto resolutivo que dispone la autorización del reembarque, y la rectificación de la declarac",False,1
ENLACE,Procedimientos - REEMBARQUE,SUNAT,WEB,"ose: - desde el local del importador, antes de la autorización del régimen. - desde el depósito aduanero, despué",False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,manifiesto de carga procedimiento general proc: despa-pg.09 manifiesto de carga vig,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,to y seguimiento de lo establecido en el presente procedimiento es responsabilidad del intendente nacional de con,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,iniciones y abreviaturaspara efectos del presente procedimiento se entiende como: 1. almacenamiento simple: al se,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,"r las actividades para la transmisión, registro y trámite del manifiesto de carga y sus documentos vinculad",False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,"ón de correo electrónico hasta la culminación del trámite.a.4 revisar continuamente el correo electrónico,",False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,"de esta, las comunicaciones que se generen en el trámite de su solicitud. c) la respuesta del oce o del oi",False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,ra la procedencia en parte o improcedencia de una solicitud. a.4 el que declara la procedencia cuya ejecución,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,a mpv-sunat a) cuando el oce o el oi presentan su solicitud a través de la mpv-sunat y registran una direcció,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,comunicaciones que se generen en el trámite de su solicitud. c) la respuesta del oce o del oi a las comunicac,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,"voestablecer las actividades para la transmisión, registro y trámite del manifiesto de carga y sus documento",False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,"da en nombre propio, así como de su transmisión o registro. respecto de las mercancías trasladadas por encar",False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,"que les corresponde, así como de su transmisión o registro. (rs-172-2021-sunat-29.11.2021)6. en la vía fluvi",False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,a cargo de un transportista que no cuenta con la autorización de la administración aduanera como oce. (rs n° 28,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,olentadas y término de la descarga. b) de salida: autorización de carga y término del embarque.en tanto no se im,False,1
ENLACE,Procedimientos - MANIFIESTOS,SUNAT,WEB,formularios previstos en los referidos anexos. la autorización de carga se efectúa con la sola presentación del,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,ios postales transportados por el servicio postal procedimiento general proc: despa-pg.13 envíos postales transpo,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,ento y seguimiento de lo dispuesto en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"niciones y abreviaturas para efectos del presente procedimiento se entiende por: 1. carga postal: a los bultos, t",False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"desconsolidado o dif, según corresponda, para su trámite consiguiente. si el funcionario aduanero determin",False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"guna de las acciones precedentes, prosigue con el trámite registrando la atención correspondiente en el sis",False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"plazo de conservación y no se ha culminado con el trámite en el plazo de treinta días calendario, computado",False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,arse con la sunat para formular alguna consulta o solicitud respecto al despacho de su envío mediante los cor,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,iempre que ello no afecte el pago de tributos. la solicitud se efectúa mediante la mpv-sunat. 1.4 el funciona,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,la dif o ds pueden ser rectificadas de oficio o a solicitud de parte. 2. la rectificación incluye la anulació,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"dos por la empresa. de ser conforme, procede a su registro; en caso contrario, comunica los motivos del rech",False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,o o permiso temporal de permanencia. b) número de registro único de contribuyente (ruc) activo y que no teng,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,fica en el portal de la sunat que la dif tenga el registro de levante autorizado o que el envío que conforma,False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"pasaporte, carné de extranjería, salvoconducto o permiso temporal de permanencia. b) número de registro ún",False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"nat, a la intendencia de aduana aérea y postal la autorización para la salida del envío en tránsito al exterior.",False,1
ENLACE,Procedimientos - ENVIOS O PAQUETES TRANSPORTADOS POR CONCESIONARIOS POSTALES,SUNAT,WEB,"o de bultos, peso y el destino para efectos de la autorización del embarque de la carga postal. c) pone la carga",False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,ferias o exposiciones internacionales procedimiento general proc: despa-pg.15 régimen aduanero especi,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,to y seguimiento de lo establecido en el presente procedimiento es de responsabilidad de las intendencias de adua,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,135-99-ef de 19.8.1999. • ley n.° 27444 – ley del procedimiento administrativo general de 11.4.2001. • tabla de s,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,actura a nombre del comprador a fin de iniciar el trámite de nacionalización. 11. los recintos donde se des,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,ribuida de la siguiente manera: en el caso que el trámite lo efectúe un agente de aduana: original : agente,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,tendencia de aduana de despacho en el caso que el trámite lo efectúe el despachador oficial: original : int,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,"o se encuentre ubicado en lima metropolitana, una solicitud suscrita por el representante de la empresa en or",False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,s. asimismo verificar la relación que acompaña la solicitud presentada para corroborar que se haya acreditado,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,mo n.º 121-2003-ef y otras normas aplicables. ix. registros - resoluciones de intendencia nacional o de inte,False,1
ENLACE,Procedimientos - FERIAS O EXPOSICIONES INTERNACIONALES,SUNAT,WEB,"los stands donde serán exhibidas, contando con la autorización del jefe de la oficina aduanera del recinto feria",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,vehiculos para turismo procedimiento general proc: despa-pg.16 vehículos para turismo,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,to y seguimiento de lo establecido en el presente procedimiento es de responsabilidad del intendente de gestión y,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,unidades organizacionales que participan en este procedimiento. iv. definiciones y abreviaturaspara efectos del,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"concedida por la autoridad migratoria.2. para el trámite por vía electrónica, el beneficiario remite escan",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"ncuentra depositado en dicho inmueble. 2. para el trámite por vía electrónica, el beneficiario remite escan",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,", recabando un ejemplar para su archivo.para este trámite no se requiere de resolución de determinación o d",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"ue hubiere autorizado. para tal efecto adjunta la solicitud del beneficiario y la libreta o carnet de pasos,",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"io remite escaneados el formato del anexo 5 de la solicitud de suspensión debidamente llenado y suscrito, el",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"la misma área señalada en el numeral anterior, su solicitud de culminación de la suspensión del plazo, confor",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,ulo.sunarp: a la superintendencia nacional de los registros públicos. vehículo: al vehículo automotor de uso,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,ocedimiento para el control físico vehicular y el registro de los datos en el módulo de control se efectúa s,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"ado de vehículos particulares"", y en el documento registro provisional anticipado de datos - vehículo de tur",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,utoridad le autorice su salida temporal del país. certificado: al certificado de ingreso temporal (cit) o al ce,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,anotarse en la libreta o carnet de pasos y en el certificado.libreta o carnet de pasos: a la libreta de pasos,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,tiene vigente o pendiente de regularización otro certificado. 5. los vehículos autorizados a ingresar y perman,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,eneficiario: al turista calificado como tal en la autorización de ingreso temporal otorgada por la autoridad mig,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"ehículos comprendidos en este procedimiento.3. la autorización para el ingreso o salida temporal de vehículos, p",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,pan en el presente procedimiento.4. no procede la autorización para el ingreso o salida temporal de un vehículo,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,tadía otorgado por dicha autoridad. c) tarjeta de inscripción o de propiedad del vehículo u otro documento ofic,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"tadía otorgado por dicha autoridad. b) tarjeta de inscripción o de propiedad del vehículo, u otro documento ofi",False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,zación migratoria.el sistema numera e imprime por duplicado el certificado. 6. el funcionario aduanero firma,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,zo antes indicado.el sistema numera e imprime por duplicado el certificado. 3. el funcionario aduanero firma,False,1
ENLACE,Procedimientos - VEHICULOS PARA TURISMO,SUNAT,WEB,"cha inicial para dicho cálculo; e c) imprimir por duplicado la pre liquidación, según el anexo 8, los que ent",False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,duty free procedimiento general proc: despa-pg.17 duty free vigencia: 11/,False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,to y seguimiento de lo establecido en el presente procedimiento es de responsabilidad del intendente nacional de,False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,niciones y abreviaturas para efectos del presente procedimiento se entiende por: 1. área de regímenes especiales:,False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,"ón de correo electrónico hasta la culminación del trámite. d) revisar continuamente el correo electrónico,",False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,"de esta, las comunicaciones que se generen en el trámite de su solicitud. 3. la respuesta del oce o del oi",False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,e aduana aérea y postal 1. el declarante envía la solicitud de traslado – anexo iii a la intendencia de aduan,False,1
ENLACE,Procedimientos - DUTTY FREE,SUNAT,WEB,"bre del oce duty free. de ser conforme, numera la solicitud y comunica la autorización del traslado al declar",False,1
